transaction_id,order_datetime,channel,payment_method,voucher_used,customer_id,phone_number,product_id,product_name,product_category,quantity,unit_price,revenue
T_015763,2025-12-25 11:21:00,App,E-wallet,1,C_01779,971830460,P0069,Chicken Salad,Side Dish,1,99000,99000
T_007726,2025-12-25 11:23:00,Store,Cash,0,C_00856,982840312,P0075,Fanta 1.5L,Drink,2,42000,84000
T_007726,2025-12-25 11:23:00,Store,Cash,0,C_00856,Unknown,P0073,Sprite 330ml,Drink,2,39000,78000
T_007726,2025-12-25 11:23:00,Store,Cash,0,C_00856,982840312,P0047,Garlic Bread,Side Dish,1,39000,39000
T_007726,2025-12-25 11:23:00,Store,Cash,0,C_00856,982840312,P0064,Beef Pasta,Side Dish,1,129000,129000
T_008889,2025-12-25 11:39:00,App,E-wallet,1,C_00990,939664532,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_008889,2025-12-25 11:39:00,App,E-wallet,1,C_00990,939664532,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_014166,2025-12-25 11:39:00,App,Card,0,C_01591,911271070,P0001,Pepperoni Pizza Size S,Pizza,1,99000,99000
T_014166,2025-12-25 11:39:00,App,Card,0,C_01591,911271070,P0071,Pepsi 330ml,Drink,1,39000,39000
T_014166,2025-12-25 11:39:00,App,Card,0,C_01591,911271070,P0076,Sprite 1.5L,Drink,4,42000,168000
T_014166,2025-12-25 11:39:00,App,Card,0,C_01591,911271070,P0058,Fried Sausage,Side Dish,1,79000,79000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0003,Pepperoni Pizza Size L,Pizza,1,249000,249000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0025,Sausage Pizza Size S,Pizza,1,109000,109000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0031,Tuna Pizza Size S,Pizza,1,119000,119000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0024,Mushroom Pizza Size L,Pizza,1,249000,249000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0077,Milk Tea,Drink,1,35000,35000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0076,Sprite 1.5L,Drink,2,42000,84000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0075,Fanta 1.5L,Drink,2,42000,84000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0073,Sprite 330ml,Drink,2,39000,78000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0068,Seafood Salad,Side Dish,1,129000,129000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0058,Fried Sausage,Side Dish,2,79000,158000
T_036132,2025-12-25 11:39:00,App,E-wallet,0,C_04041,918570757,P0069,Chicken Salad,Side Dish,1,99000,99000
T_014138,2025-12-25 11:43:00,Store,E-wallet,0,C_01585,939807979,P0014,Cheese Pizza Size M,Pizza,2,149000,298000
T_014138,2025-12-25 11:43:00,Store,E-wallet,0,C_01585,939807979,P0074,Pepsi 1.5L,Drink,2,42000,84000
T_014138,2025-12-25 11:43:00,Store,E-wallet,0,C_01585,939807979,P0056,Chicken Wings,Side Dish,2,89000,178000
T_030396,2025-12-25 11:43:00,App,Cash,0,C_03374,947295751,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_030396,2025-12-25 11:43:00,App,Cash,0,C_03374,947295751,P0076,Sprite 1.5L,Drink,1,42000,42000
T_030396,2025-12-25 11:43:00,App,Cash,0,C_03374,947295751,P0048,Toast Bread,Side Dish,1,39000,39000
T_040335,2025-12-25 11:48:00,Website,Card,1,C_04520,968223357,P0002,Pepperoni Pizza Size M,Pizza,2,149000,298000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0018,Veggie Pizza Size L,Pizza,1,249000,249000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0016,Veggie Pizza Size S,Pizza,2,99000,198000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0073,Sprite 330ml,Drink,3,39000,117000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0078,Peach Tea,Drink,2,35000,70000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0072,Fanta 330ml,Drink,2,39000,78000
T_032321,2025-12-25 11:51:00,App,Card,0,C_03590,918693448,P0066,Shrimp Tempura,Side Dish,1,149000,149000
T_018468,2025-12-25 11:52:00,App,Cash,1,C_02057,971297644,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_018468,2025-12-25 11:52:00,App,Cash,1,C_02057,971297644,P0079,Lemon Tea,Drink,3,35000,105000
T_038505,2025-12-25 11:59:00,App,Cash,1,C_04307,959678482,P0019,Bacon Pizza Size S,Pizza,1,109000,109000
T_038505,2025-12-25 11:59:00,App,Cash,1,C_04307,959678482,P0081,Mineral Water,Drink,1,20000,20000
T_004395,2025-12-25 12:01:00,Store,Cash,1,C_00508,933928133,P0007,BBQ Chicken Pizza Size S,Pizza,2,109000,218000
T_004395,2025-12-25 12:01:00,Store,Cash,1,C_00508,933928133,P0077,Milk Tea,Drink,1,35000,35000
T_004395,2025-12-25 12:01:00,Store,Cash,1,C_00508,933928133,P0075,Fanta 1.5L,Drink,2,42000,84000
T_004395,2025-12-25 12:01:00,Store,Cash,1,C_00508,933928133,P0049,Onion Rings,Side Dish,1,49000,49000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0025,Sausage Pizza Size S,Pizza,1,109000,109000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0077,Milk Tea,Drink,3,35000,105000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0071,Pepsi 330ml,Drink,1,39000,39000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0063,Spaghetti Bolognese,Side Dish,1,119000,119000
T_040862,2025-12-25 12:09:00,Website,Cash,0,C_04571,957459217,P0059,Baked Potato,Side Dish,1,79000,79000
T_043190,2025-12-25 12:17:00,Store,E-wallet,0,C_04803,947667030,P0035,Mexican Pizza Size M,Pizza,1,259000,259000
T_017219,2025-12-25 12:18:00,Store,E-wallet,0,C_01921,921211611,P0022,Mushroom Pizza Size S,Pizza,1,99000,99000
T_017219,2025-12-25 12:18:00,Store,E-wallet,0,C_01921,921211611,P0081,Mineral Water,Drink,4,20000,80000
T_017219,2025-12-25 12:18:00,Store,E-wallet,0,C_01921,921211611,P0072,Fanta 330ml,Drink,1,39000,39000
T_017219,2025-12-25 12:18:00,Store,E-wallet,0,C_01921,921211611,P0060,Fried Rice,Side Dish,1,89000,89000
T_037927,2025-12-25 12:22:00,Website,Cash,0,C_04238,933727843,P0005,Hawaiian Pizza Size M,Pizza,1,149000,149000
T_037927,2025-12-25 12:22:00,Website,Cash,0,C_04238,933727843,P0072,Fanta 330ml,Drink,1,39000,39000
T_037927,2025-12-25 12:22:00,Website,Cash,0,C_04238,933727843,P0079,Lemon Tea,Drink,2,35000,70000
T_037927,2025-12-25 12:22:00,Website,Cash,0,C_04238,933727843,P0061,Kimchi Fried Rice,Side Dish,1,99000,99000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,996133720,P0043,Supreme Pizza Size S,Pizza,1,119000,119000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,996133720,P0014,Cheese Pizza Size M,Pizza,2,149000,298000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,996133720,P0073,Sprite 330ml,Drink,1,39000,39000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,996133720,P0079,Lemon Tea,Drink,3,35000,105000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,Unknown,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_030747,2025-12-25 12:32:00,App,Cash,1,C_03413,996133720,P0065,Fried Squid,Side Dish,1,139000,139000
T_032064,2025-12-25 12:34:00,Store,Cash,0,C_03560,935085533,P0081,Mineral Water,Drink,3,20000,60000
T_032064,2025-12-25 12:34:00,Store,Cash,0,C_03560,935085533,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0026,Sausage Pizza Size M,Pizza,2,199000,398000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0025,Sausage Pizza Size S,Pizza,1,109000,109000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0079,Lemon Tea,Drink,3,35000,105000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0052,Chicken Nuggets,Side Dish,2,69000,138000
T_032771,2025-12-25 12:35:00,Store,Cash,1,C_03648,996605598,P0060,Fried Rice,Side Dish,1,89000,89000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0029,Beef Pizza Size M,Pizza,1,199000,199000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0037,Teriyaki Pizza Size S,Pizza,1,119000,119000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0078,Peach Tea,Drink,2,35000,70000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0076,Sprite 1.5L,Drink,3,42000,126000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0076,Sprite 1.5L,Drink,1,42000,42000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0077,Milk Tea,Drink,1,35000,35000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0050,Potato Wedges,Side Dish,1,49000,49000
T_024177,2025-12-25 12:37:00,Store,Cash,1,C_02697,979449506,P0059,Baked Potato,Side Dish,1,79000,79000
T_009125,2025-12-25 12:41:00,App,Cash,1,C_01022,971036265,P0020,Bacon Pizza Size M,Pizza,1,199000,199000
T_009125,2025-12-25 12:41:00,App,Cash,1,C_01022,971036265,P0004,Hawaiian Pizza Size S,Pizza,1,99000,99000
T_009125,2025-12-25 12:41:00,App,Cash,1,C_01022,971036265,P0071,Pepsi 330ml,Drink,2,39000,78000
T_009125,2025-12-25 12:41:00,App,Cash,1,C_01022,971036265,P0079,Lemon Tea,Drink,1,35000,35000
T_009125,2025-12-25 12:41:00,App,Cash,1,C_01022,971036265,P0060,Fried Rice,Side Dish,2,89000,178000
T_001894,2025-12-25 13:02:00,App,E-wallet,0,C_00209,923082380,P0003,Pepperoni Pizza Size L,Pizza,1,249000,249000
T_001894,2025-12-25 13:02:00,App,E-wallet,0,C_00209,923082380,P0077,Milk Tea,Drink,1,35000,35000
T_036175,2025-12-25 13:04:00,App,Cash,0,C_04042,964777368,P0001,Pepperoni Pizza Size S,Pizza,1,99000,99000
T_036175,2025-12-25 13:04:00,App,Cash,0,C_04042,964777368,P0076,Sprite 1.5L,Drink,1,42000,42000
T_036175,2025-12-25 13:04:00,App,Cash,0,C_04042,964777368,P0077,Milk Tea,Drink,1,35000,35000
T_030341,2025-12-25 13:11:00,App,E-wallet,0,C_03365,911792785,P0023,Mushroom Pizza Size M,Pizza,1,149000,149000
T_030341,2025-12-25 13:11:00,App,E-wallet,0,C_03365,911792785,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0022,Mushroom Pizza Size S,Pizza,1,99000,99000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0075,Fanta 1.5L,Drink,1,42000,42000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0071,Pepsi 330ml,Drink,2,39000,78000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0072,Fanta 330ml,Drink,1,39000,39000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0076,Sprite 1.5L,Drink,1,42000,42000
T_035791,2025-12-25 13:13:00,Store,Cash,1,C_04010,940043248,P0061,Kimchi Fried Rice,Side Dish,1,99000,99000
T_000423,2025-12-25 13:17:00,Store,Cash,1,C_00048,948563100,P0028,Beef Pizza Size S,Pizza,1,109000,109000
T_000423,2025-12-25 13:17:00,Store,Cash,1,C_00048,948563100,P0071,Pepsi 330ml,Drink,2,39000,78000
T_000423,2025-12-25 13:17:00,Store,Cash,1,C_00048,948563100,P0046,French Fries,Side Dish,1,39000,39000
T_003888,2025-12-25 13:20:00,App,Cash,0,C_00448,931001669,P0003,Pepperoni Pizza Size L,Pizza,2,249000,498000
T_003888,2025-12-25 13:20:00,App,Cash,0,C_00448,931001669,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_003888,2025-12-25 13:20:00,App,Cash,0,C_00448,931001669,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_003888,2025-12-25 13:20:00,App,Cash,0,C_00448,931001669,P0055,Pumpkin Soup,Side Dish,1,59000,59000
T_044615,2025-12-25 13:22:00,Store,Cash,0,C_04951,932879078,P0011,Seafood Pizza Size M,Pizza,2,199000,398000
T_044615,2025-12-25 13:22:00,Store,Cash,0,C_04951,932879078,P0078,Peach Tea,Drink,2,35000,70000
T_044615,2025-12-25 13:22:00,Store,Cash,0,C_04951,932879078,P0071,Pepsi 330ml,Drink,1,39000,39000
T_044615,2025-12-25 13:22:00,Store,Cash,0,C_04951,932879078,P0068,Seafood Salad,Side Dish,3,129000,387000
T_044615,2025-12-25 13:22:00,Store,Cash,0,C_04951,932879078,P0060,Fried Rice,Side Dish,1,89000,89000
T_008367,2025-12-25 13:26:00,App,Cash,0,C_00931,942442038,P0014,Cheese Pizza Size M,Pizza,1,149000,149000
T_008367,2025-12-25 13:26:00,App,Cash,0,C_00931,942442038,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_039919,2025-12-25 13:32:00,App,E-wallet,1,C_04477,986612905,P0073,Sprite 330ml,Drink,2,39000,78000
T_039919,2025-12-25 13:32:00,App,E-wallet,1,C_04477,986612905,P0071,Pepsi 330ml,Drink,4,39000,156000
T_039919,2025-12-25 13:32:00,App,E-wallet,1,C_04477,986612905,P0050,Potato Wedges,Side Dish,1,49000,49000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0031,Tuna Pizza Size S,Pizza,2,119000,238000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0007,BBQ Chicken Pizza Size S,Pizza,1,109000,109000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0040,Double Cheese Pizza Size S,Pizza,2,119000,238000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0015,Cheese Pizza Size L,Pizza,1,249000,249000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0073,Sprite 330ml,Drink,3,39000,117000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0081,Mineral Water,Drink,3,20000,60000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0076,Sprite 1.5L,Drink,2,42000,84000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0057,Mozzarella Sticks,Side Dish,1,89000,89000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0064,Beef Pasta,Side Dish,2,129000,258000
T_037602,2025-12-25 13:34:00,App,Cash,1,C_04207,911069983,P0069,Chicken Salad,Side Dish,1,99000,99000
T_001327,2025-12-25 13:35:00,Store,E-wallet,1,C_00152,990502254,P0022,Mushroom Pizza Size S,Pizza,1,99000,99000
T_001327,2025-12-25 13:35:00,Store,E-wallet,1,C_00152,990502254,P0081,Mineral Water,Drink,3,20000,60000
T_001327,2025-12-25 13:35:00,Store,E-wallet,1,C_00152,990502254,P0078,Peach Tea,Drink,4,35000,140000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0024,Mushroom Pizza Size L,Pizza,3,249000,747000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0016,Veggie Pizza Size S,Pizza,1,99000,99000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0075,Fanta 1.5L,Drink,3,42000,126000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0071,Pepsi 330ml,Drink,2,39000,78000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0076,Sprite 1.5L,Drink,2,42000,84000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0053,Cheese Balls,Side Dish,1,69000,69000
T_038379,2025-12-25 13:36:00,App,E-wallet,0,C_04291,944572842,P0047,Garlic Bread,Side Dish,2,39000,78000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0044,Supreme Pizza Size M,Pizza,3,259000,777000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0005,Hawaiian Pizza Size M,Pizza,1,149000,149000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0034,Mexican Pizza Size S,Pizza,1,119000,119000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0081,Mineral Water,Drink,3,20000,60000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0073,Sprite 330ml,Drink,1,39000,39000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0077,Milk Tea,Drink,3,35000,105000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0061,Kimchi Fried Rice,Side Dish,1,99000,99000
T_012216,2025-12-25 13:43:00,App,Card,0,C_01381,930557487,P0046,French Fries,Side Dish,1,39000,39000
T_044796,2025-12-25 13:50:00,App,E-wallet,0,C_04976,996046554,P0040,Double Cheese Pizza Size S,Pizza,1,119000,119000
T_027249,2025-12-25 14:04:00,Website,E-wallet,1,C_03018,Unknown,P0028,Beef Pizza Size S,Pizza,1,109000,109000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0013,Cheese Pizza Size S,Pizza,1,99000,99000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0020,Bacon Pizza Size M,Pizza,1,199000,199000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0071,Pepsi 330ml,Drink,3,39000,117000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0072,Fanta 330ml,Drink,2,39000,78000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0081,Mineral Water,Drink,1,20000,20000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0065,Fried Squid,Side Dish,1,139000,139000
T_038673,2025-12-25 14:04:00,App,Cash,0,C_04326,932892306,P0047,Garlic Bread,Side Dish,1,39000,39000
T_035444,2025-12-25 14:20:00,Store,E-wallet,0,C_03963,970307865,P0010,Seafood Pizza Size S,Pizza,1,109000,109000
T_035444,2025-12-25 14:20:00,Store,E-wallet,0,C_03963,970307865,P0079,Lemon Tea,Drink,2,35000,70000
T_035444,2025-12-25 14:20:00,Store,E-wallet,0,C_03963,970307865,P0052,Chicken Nuggets,Side Dish,1,69000,69000
T_025720,2025-12-25 14:25:00,App,E-wallet,0,C_02842,985045851,P0018,Veggie Pizza Size L,Pizza,1,249000,249000
T_025720,2025-12-25 14:25:00,App,E-wallet,0,C_02842,985045851,P0072,Fanta 330ml,Drink,2,39000,78000
T_025720,2025-12-25 14:25:00,App,E-wallet,0,C_02842,985045851,P0081,Mineral Water,Drink,1,20000,20000
T_025720,2025-12-25 14:25:00,App,E-wallet,0,C_02842,985045851,P0052,Chicken Nuggets,Side Dish,1,69000,69000
T_021770,2025-12-25 14:32:00,Store,E-wallet,0,C_02435,964214903,P0014,Cheese Pizza Size M,Pizza,2,149000,298000
T_021770,2025-12-25 14:32:00,Store,E-wallet,0,C_02435,964214903,P0077,Milk Tea,Drink,1,35000,35000
T_021770,2025-12-25 14:32:00,Store,E-wallet,0,C_02435,964214903,P0072,Fanta 330ml,Drink,2,39000,78000
T_021770,2025-12-25 14:32:00,Store,E-wallet,0,C_02435,964214903,P0051,Cheese Fries,Side Dish,2,69000,138000
T_021770,2025-12-25 14:32:00,Store,E-wallet,0,C_02435,964214903,P0065,Fried Squid,Side Dish,1,139000,139000
T_044417,2025-12-25 14:32:00,App,Cash,0,C_04935,936769332,P0044,Supreme Pizza Size M,Pizza,1,259000,259000
T_044417,2025-12-25 14:32:00,App,Cash,0,C_04935,936769332,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_044417,2025-12-25 14:32:00,App,Cash,0,C_04935,936769332,P0081,Mineral Water,Drink,1,20000,20000
T_025324,2025-12-25 14:39:00,Website,E-wallet,0,C_02798,999821582,P0038,Teriyaki Pizza Size M,Pizza,1,259000,259000
T_025324,2025-12-25 14:39:00,Website,E-wallet,0,C_02798,999821582,P0073,Sprite 330ml,Drink,2,39000,78000
T_006950,2025-12-25 14:55:00,App,Cash,0,C_00778,959878103,P0026,Sausage Pizza Size M,Pizza,2,199000,398000
T_006950,2025-12-25 14:55:00,App,Cash,0,C_00778,959878103,P0034,Mexican Pizza Size S,Pizza,2,119000,238000
T_006950,2025-12-25 14:55:00,App,Cash,0,C_00778,959878103,P0076,Sprite 1.5L,Drink,2,42000,84000
T_006950,2025-12-25 14:55:00,App,Cash,0,C_00778,959878103,P0070,Taco Fries,Side Dish,2,79000,158000
T_006950,2025-12-25 14:55:00,App,Cash,0,C_00778,959878103,P0047,Garlic Bread,Side Dish,1,39000,39000
T_007997,2025-12-25 14:59:00,Store,E-wallet,0,C_00883,931845685,P0014,Cheese Pizza Size M,Pizza,2,149000,298000
T_007997,2025-12-25 14:59:00,Store,E-wallet,0,C_00883,931845685,P0075,Fanta 1.5L,Drink,2,42000,84000
T_007997,2025-12-25 14:59:00,Store,E-wallet,0,C_00883,931845685,P0046,French Fries,Side Dish,1,39000,39000
T_021410,2025-12-25 15:00:00,Store,E-wallet,1,C_02394,914867085,P0014,Cheese Pizza Size M,Pizza,1,149000,149000
T_021410,2025-12-25 15:00:00,Store,E-wallet,1,C_02394,914867085,P0075,Fanta 1.5L,Drink,4,42000,168000
T_034185,2025-12-25 15:02:00,Website,E-wallet,0,C_03829,968203342,P0006,Hawaiian Pizza Size L,Pizza,1,249000,249000
T_034185,2025-12-25 15:02:00,Website,E-wallet,0,C_03829,968203342,P0079,Lemon Tea,Drink,1,35000,35000
T_034185,2025-12-25 15:02:00,Website,E-wallet,0,C_03829,968203342,P0071,Pepsi 330ml,Drink,1,39000,39000
T_034185,2025-12-25 15:02:00,Website,E-wallet,0,C_03829,968203342,P0076,Sprite 1.5L,Drink,2,42000,84000
T_034185,2025-12-25 15:02:00,Website,E-wallet,0,C_03829,968203342,P0053,Cheese Balls,Side Dish,1,69000,69000
T_035467,2025-12-25 15:18:00,Website,Cash,0,C_03966,948345118,P0008,BBQ Chicken Pizza Size M,Pizza,1,199000,199000
T_035467,2025-12-25 15:18:00,Website,Cash,0,C_03966,948345118,P0081,Mineral Water,Drink,1,20000,20000
T_018796,2025-12-25 15:30:00,App,E-wallet,0,C_02090,960271559,P0017,Veggie Pizza Size M,Pizza,1,149000,149000
T_018796,2025-12-25 15:30:00,App,E-wallet,0,C_02090,960271559,P0079,Lemon Tea,Drink,2,35000,70000
T_016602,2025-12-25 15:42:00,App,E-wallet,0,C_01862,942336981,P0043,Supreme Pizza Size S,Pizza,1,119000,119000
T_016602,2025-12-25 15:42:00,App,Unknown,0,C_01862,942336981,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0038,Teriyaki Pizza Size M,Pizza,4,259000,1036000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0041,Double Cheese Pizza Size M,Pizza,1,259000,259000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0074,Pepsi 1.5L,Drink,1,42000,42000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0079,Lemon Tea,Drink,2,35000,70000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0073,Sprite 330ml,Drink,1,39000,39000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0078,Peach Tea,Drink,2,35000,70000
T_014251,2025-12-25 15:56:00,App,E-wallet,0,C_01603,981684205,P0063,Spaghetti Bolognese,Side Dish,1,119000,119000
T_032303,2025-12-25 16:10:00,Website,Card,0,C_03585,911943084,P0022,Mushroom Pizza Size S,Pizza,2,99000,198000
T_032303,2025-12-25 16:10:00,Website,Card,0,C_03585,911943084,P0080,Passion Fruit Tea,Drink,2,35000,70000
T_018001,2025-12-25 16:19:00,App,Cash,1,C_02006,929668783,P0022,Mushroom Pizza Size S,Pizza,1,99000,99000
T_018001,2025-12-25 16:19:00,App,Cash,1,C_02006,929668783,P0031,Tuna Pizza Size S,Pizza,1,119000,119000
T_018001,2025-12-25 16:19:00,App,Cash,1,C_02006,929668783,P0071,Pepsi 330ml,Drink,1,39000,39000
T_018001,2025-12-25 16:19:00,App,Cash,1,C_02006,929668783,P0071,Pepsi 330ml,Drink,4,39000,156000
T_018001,2025-12-25 16:19:00,App,Cash,1,C_02006,929668783,P0056,Chicken Wings,Side Dish,1,89000,89000
T_018001,2025-12-25 16:19:00,App,Unknown,1,C_02006,929668783,P0050,Potato Wedges,Side Dish,1,49000,49000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0022,Mushroom Pizza Size S,Pizza,2,99000,198000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0002,Pepperoni Pizza Size M,Pizza,1,149000,149000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0071,Pepsi 330ml,Drink,1,39000,39000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0077,Milk Tea,Drink,4,35000,140000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0072,Fanta 330ml,Drink,3,39000,117000
T_031531,2025-12-25 16:29:00,Store,Unknown,0,C_03493,958654500,P0080,Passion Fruit Tea,Drink,1,35000,35000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0068,Seafood Salad,Side Dish,3,129000,387000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0059,Baked Potato,Side Dish,1,79000,79000
T_031531,2025-12-25 16:29:00,Store,Card,1,C_03493,958654500,P0046,French Fries,Side Dish,1,39000,39000
T_014692,2025-12-25 16:31:00,Store,E-wallet,0,C_01656,963065897,P0038,Teriyaki Pizza Size M,Pizza,1,259000,259000
T_014692,2025-12-25 16:31:00,Store,E-wallet,0,C_01656,963065897,P0072,Fanta 330ml,Drink,1,39000,39000
